Identyfikator problemu,Opis,Stan,Ważność,Punkty scenariusza,Ścieżka projektu,Rodzaj lokalizacji,ŚCIEŻKA,Wiersz,Kolumna,Identyfikator zdarzenia,Link pomocy,Nazwa zestawu,Wersja zestawu,Klucz publiczny zestawu,Fragment kodu
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,35,12,T:System.Windows.Forms.TextBox,,,,,this.textBox1 = new System.Windows.Forms.TextBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,35,12,M:System.Windows.Forms.TextBox.#ctor,,,,,this.textBox1 = new System.Windows.Forms.TextBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,35,12,T:System.Windows.Forms.TextBox,,,,,this.textBox1 = new System.Windows.Forms.TextBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,34,12,T:System.Windows.Forms.Label,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,34,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,34,12,T:System.Windows.Forms.Label,,,,,this.label2 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,33,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,33,12,M:System.Windows.Forms.Label.#ctor,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,33,12,T:System.Windows.Forms.Label,,,,,this.label1 = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,32,12,M:System.Windows.Forms.Button.#ctor,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,32,12,T:System.Windows.Forms.Button,,,,,this.button1 = new System.Windows.Forms.Button();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,31,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbInterface = new System.Windows.Forms.ComboBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,31,12,M:System.Windows.Forms.ComboBox.#ctor,,,,,this.cmbInterface = new System.Windows.Forms.ComboBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,31,12,T:System.Windows.Forms.ComboBox,,,,,this.cmbInterface = new System.Windows.Forms.ComboBox();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,30,12,T:System.Windows.Forms.Label,,,,,this.lblInterface = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,30,12,M:System.Windows.Forms.Label.#ctor,,,,,this.lblInterface = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,30,12,T:System.Windows.Forms.Label,,,,,this.lblInterface = new System.Windows.Forms.Label();
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.Designer.cs,19,12,M:System.Windows.Forms.Form.Dispose(System.Boolean),,,,,base.Dispose(disposing);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,48,16,T:System.Windows.Forms.Application,,,,,"nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,48,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,T:System.Windows.Forms.Application,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,T:System.Windows.Forms.TextBox,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,47,16,P:System.Windows.Forms.TextBox.Text,,,,,"textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,46,16,T:System.Windows.Forms.Application,,,,,"textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,46,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,46,16,T:System.Windows.Forms.TextBox,,,,,"textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,46,16,P:System.Windows.Forms.TextBox.Text,,,,,"textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,45,16,T:System.Windows.Forms.Application,,,,,"textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,45,16,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,45,16,T:System.Windows.Forms.TextBox,,,,,"textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,45,16,P:System.Windows.Forms.TextBox.Text,,,,,"textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,43,12,T:System.Windows.Forms.Application,,,,,"if (Application.UserAppDataRegistry.GetValue(""MaxDL"") != null)              {                  textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();                  textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();                  textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();                  nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");              }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,43,12,P:System.Windows.Forms.Application.UserAppDataRegistry,,,,,"if (Application.UserAppDataRegistry.GetValue(""MaxDL"") != null)              {                  textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();                  textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();                  textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();                  nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");              }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,40,8,M:System.Windows.Forms.Form.#ctor,,,,,"public Setup()          {              InitializeComponent();              if (Application.UserAppDataRegistry.GetValue(""MaxDL"") != null)              {                  textBox1.Text = Application.UserAppDataRegistry.GetValue(""MaxDL"").ToString();                  textBox2.Text = Application.UserAppDataRegistry.GetValue(""MaxUP"").ToString();                  textBox3.Text = Application.UserAppDataRegistry.GetValue(""Timer"").ToString();                  nicName = (String)Application.UserAppDataRegistry.GetValue(""Interface"");              }              InitializeNetworkInterface();          }"
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\Setup.cs,12,33,T:System.Windows.Forms.Form,,,,,Form
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,152,56,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator1
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,151,56,T:System.Windows.Forms.ToolStripSeparator,,,,,toolStripSeparator2
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,150,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,Minimalizuj
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,149,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripMenuItem4
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,148,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripMenuItem3
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,147,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripMenuItem2
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,146,55,T:System.Windows.Forms.ToolStripMenuItem,,,,,toolStripMenuItem1
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,145,54,T:System.Windows.Forms.ContextMenuStrip,,,,,contextMenuStrip1
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,144,48,T:System.Windows.Forms.NotifyIcon,,,,,notifyIcon1
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,138,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.ResumeLayout(false);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,137,12,T:System.Windows.Forms.ContextMenuStrip,,,,,this.contextMenuStrip1.ResumeLayout(false);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,137,12,M:System.Windows.Forms.Control.ResumeLayout(System.Boolean),,,,,this.contextMenuStrip1.ResumeLayout(false);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,136,12,E:System.Windows.Forms.Control.Resize,,,,,this.Resize += new System.EventHandler(this.MainForm_Resize);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,135,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseMove += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseMove);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,135,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseMove += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseMove);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,135,12,E:System.Windows.Forms.Control.MouseMove,,,,,this.MouseMove += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseMove);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,134,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseDown += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseDown);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,134,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseDown += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseDown);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,134,12,E:System.Windows.Forms.Control.MouseDown,,,,,this.MouseDown += new System.Windows.Forms.MouseEventHandler(this.toolStripMenuItem1_MouseDown);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,133,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseClick += new System.Windows.Forms.MouseEventHandler(this.MainForm_MouseClick);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,133,12,T:System.Windows.Forms.MouseEventHandler,,,,,this.MouseClick += new System.Windows.Forms.MouseEventHandler(this.MainForm_MouseClick);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,133,12,E:System.Windows.Forms.Control.MouseClick,,,,,this.MouseClick += new System.Windows.Forms.MouseEventHandler(this.MainForm_MouseClick);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,132,12,E:System.Windows.Forms.Control.Leave,,,,,this.Leave += new System.EventHandler(this.MainForm_Leave);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,131,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.MainForm_Paint);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,131,12,T:System.Windows.Forms.PaintEventHandler,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.MainForm_Paint);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,131,12,E:System.Windows.Forms.Control.Paint,,,,,this.Paint += new System.Windows.Forms.PaintEventHandler(this.MainForm_Paint);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,130,12,E:System.Windows.Forms.Form.Load,,,,,this.Load += new System.EventHandler(this.MainForm_Load);
Api.0001,Plik binarny jest niezgodny dla wybranej wersji platformy .NET,Active,Mandatory,1,InterfaceTrafficWatch\NetSpeed.csproj,File,InterfaceTrafficWatch\MainForm.Designer.cs,129,12,P:System.Windows.Forms.Form.TransparencyKey,,,,,this.TransparencyKey = System.Drawing.SystemColors.Control;
